n_atoms,fcc_bulk,hcp_bulk,five_fold_axis,ico_center,deca_notch,fcc_111,fcc_100,five_fold_surf_edge,fcc_10_edge,fcc_11_edge,deca_notch_vertex,ico_surf_vertex,tetra_edge,trun_oct_vertex,cubo_corner,n_atoms_unk,bulk_atoms,surface_atoms,type
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,1,4,1,0,2,0,20,1,1,3,7,1,1,0,93,1,134,3
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,2,10,5,0,2,6,0,16,1,1,9,5,0,7,0,71,12,123,3
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,26,17,1,0,15,0,23,0,1,27,5,0,2,0,18,26,109,1
135,0,3,2,0,0,3,0,13,2,1,8,4,0,5,0,94,3,132,3
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,23,19,1,0,13,0,33,1,1,12,7,0,4,0,21,23,112,1
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,2,0,0,2,0,0,7,0,2,6,7,0,4,0,105,2,133,3
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,25,21,1,0,14,0,43,2,1,4,9,0,1,0,14,25,110,1
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,25,21,1,1,15,0,44,2,0,2,9,0,0,0,15,25,110,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,26,20,1,0,14,0,39,3,0,8,8,0,0,0,16,26,109,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,23,18,1,0,14,0,27,3,0,18,5,0,3,0,23,23,112,1
135,0,0,4,0,2,1,0,1,0,0,11,6,0,3,0,107,0,135,3
135,1,3,0,0,1,1,0,0,1,1,8,5,0,8,0,106,4,131,3
135,0,0,2,0,0,1,0,4,1,0,4,10,0,0,0,113,0,135,3
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,11,8,0,0,8,0,26,0,0,6,8,0,4,0,64,11,124,3
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,2,2,0,1,3,0,7,2,2,8,4,1,6,0,97,2,133,3
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,25,21,1,0,14,0,43,2,1,4,9,0,1,0,14,25,110,1
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,0,0,1,1,0,0,0,1,0,8,6,0,3,0,115,0,135,3
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,0,0,1,0,0,0,1,0,3,4,6,0,3,0,117,0,135,3
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,4,2,0,0,2,0,4,2,2,4,4,1,6,0,104,4,131,3
135,0,26,20,1,0,15,0,39,2,0,8,8,0,1,0,15,26,109,1
135,0,27,19,1,0,16,0,35,3,0,13,7,0,0,0,14,27,108,1
135,0,23,19,1,1,15,0,34,1,0,10,7,0,0,0,24,23,112,1
132,16,23,4,0,2,22,4,18,10,0,6,2,0,16,0,9,39,93,0
132,0,22,19,1,0,13,0,38,3,0,3,7,0,1,0,25,22,110,1
132,0,7,6,0,1,3,0,5,1,2,13,3,0,2,0,89,7,125,3
132,16,23,4,0,2,22,4,18,10,0,6,2,0,16,0,9,39,93,0
132,0,23,16,1,0,14,2,40,2,0,2,8,0,0,0,24,23,109,1
132,0,26,18,1,0,15,0,30,3,0,14,6,0,0,1,18,26,106,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,0,2,1,0,1,0,5,0,3,7,10,0,4,0,99,0,132,3
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,0,2,0,0,1,0,9,0,0,6,8,0,3,0,103,0,132,3
132,0,23,20,1,0,13,0,36,0,2,10,9,0,3,0,15,23,109,1
132,0,25,18,1,0,13,0,28,2,0,16,6,0,1,0,22,25,107,1
132,0,26,17,1,0,15,0,24,2,0,23,5,0,1,0,18,26,106,1
132,0,0,1,2,0,0,0,3,0,1,6,7,0,6,0,106,0,132,3
132,0,27,16,1,0,16,0,20,3,0,28,4,0,0,0,17,27,105,1
132,0,6,5,0,2,5,0,20,1,1,14,7,0,2,0,69,6,126,3
132,16,24,3,0,2,22,4,14,12,0,10,1,0,14,0,10,40,92,0
132,0,1,0,0,1,1,0,1,0,0,6,8,0,2,0,112,1,131,3
132,0,26,17,1,0,15,0,25,2,0,21,5,0,1,0,19,26,106,1
132,0,25,18,1,0,14,0,29,1,0,17,6,0,2,0,19,25,107,1
132,0,3,5,0,0,3,0,12,0,2,13,5,0,4,0,85,3,129,3
132,0,23,21,1,2,13,0,42,1,2,3,10,0,1,0,13,23,109,1
132,0,24,19,1,1,14,0,34,1,0,10,7,0,1,0,20,24,108,1
132,0,23,21,1,2,13,0,42,1,2,3,10,0,1,0,13,23,109,1
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,24,19,1,0,13,0,33,1,1,12,7,0,2,0,19,24,108,1
132,1,3,0,2,3,1,0,3,2,0,7,3,2,4,0,101,4,128,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,2,13,7,0,1,6,1,16,5,0,9,4,0,5,0,63,15,117,3
132,0,25,18,1,1,15,0,31,2,0,15,6,0,0,0,18,25,107,1
132,1,1,0,0,1,0,0,0,0,1,3,5,0,1,0,119,2,130,3
132,0,1,0,0,0,2,0,6,1,0,5,6,1,0,0,110,1,131,3
132,0,25,20,1,0,13,0,39,4,0,2,8,0,0,0,20,25,107,1
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,0,24,20,1,0,13,0,38,1,0,4,8,0,2,1,20,24,108,1
132,0,0,0,1,0,0,0,4,0,1,7,6,0,2,0,111,0,132,3
132,0,25,18,1,0,14,0,29,1,0,16,6,0,2,0,20,25,107,1
132,0,2,0,0,0,2,0,5,1,3,10,4,1,4,0,100,2,130,3
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,27,16,1,0,16,0,20,3,0,28,4,0,0,0,17,27,105,1
132,15,24,4,0,1,21,4,19,11,0,4,2,0,13,0,14,39,93,0
132,1,0,0,1,0,1,0,4,0,0,8,4,0,5,0,108,1,131,3
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,3,3,5,0,0,4,0,7,2,1,21,4,0,6,0,76,6,126,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,1,2,0,0,0,0,7,1,1,7,5,1,1,0,106,1,131,3
132,0,23,14,1,0,14,0,25,3,0,16,5,0,2,0,29,23,109,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,27,16,1,0,16,0,20,3,0,28,4,0,0,0,17,27,105,1
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,2,1,0,0,0,2,0,7,2,2,7,4,0,4,1,100,3,129,3
132,0,23,20,1,0,13,0,36,0,2,10,9,0,3,0,15,23,109,1
132,0,26,17,1,0,15,0,24,2,0,23,5,0,1,0,18,26,106,1
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,0,1,0,0,1,0,0,9,0,1,7,11,0,2,0,100,1,131,3
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,16,23,4,0,2,22,4,18,10,0,6,2,0,16,0,9,39,93,0
132,0,0,0,1,0,2,1,2,0,0,9,7,1,7,0,102,0,132,3
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,24,20,1,0,14,0,38,1,0,6,9,0,4,0,15,24,108,1
132,1,0,0,1,0,2,0,1,0,1,8,7,1,6,0,104,1,131,3
132,0,1,2,1,0,2,0,4,0,1,13,6,0,0,0,102,1,131,3
132,0,24,18,1,0,12,0,30,2,1,6,5,0,1,1,31,24,108,1
132,0,25,18,1,0,14,0,29,1,0,17,6,0,2,0,19,25,107,1
132,0,0,0,3,0,0,0,1,0,0,4,9,0,0,0,115,0,132,3
132,0,0,0,0,0,0,0,4,0,0,13,10,0,1,0,104,0,132,3
132,0,24,20,1,2,13,0,38,1,0,7,8,0,1,0,17,24,108,1
132,0,6,4,0,0,7,0,19,0,2,8,3,0,3,0,80,6,126,3
132,0,25,19,1,2,14,0,36,2,0,9,7,0,0,0,17,25,107,1
132,0,0,1,1,0,1,0,9,1,1,4,9,0,1,0,104,0,132,3
132,0,0,1,0,1,1,0,4,0,1,4,7,0,1,0,112,0,132,3
132,0,25,18,1,0,14,0,28,2,0,18,6,0,0,0,20,25,107,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,24,19,1,0,14,0,33,1,2,13,8,0,2,0,15,24,108,1
132,0,0,2,0,1,2,1,6,0,0,8,7,0,0,0,105,0,132,3
132,0,0,0,0,2,1,0,1,0,0,7,5,1,4,0,111,0,132,3
132,0,26,17,1,0,15,0,25,2,0,21,5,0,1,0,19,26,106,1
132,16,22,4,0,5,23,1,17,6,3,9,2,0,19,0,5,38,94,0
132,0,25,18,1,0,14,0,28,1,0,18,6,0,2,0,19,25,107,1
132,0,0,0,1,0,1,1,5,0,2,3,9,0,3,0,107,0,132,3
132,0,26,18,1,0,15,0,30,3,0,14,6,0,0,1,18,26,106,1
132,0,25,18,1,0,13,0,28,2,0,18,6,0,1,0,20,25,107,1
132,1,3,1,0,1,1,0,6,1,0,9,4,0,1,0,104,4,128,3
132,0,21,13,1,0,13,1,28,2,1,12,7,0,0,0,33,21,111,1
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,0,24,19,1,0,13,0,32,1,0,13,7,0,1,0,21,24,108,1
132,1,0,1,0,1,1,0,9,0,0,8,8,0,0,0,103,1,131,3
132,0,18,17,1,0,11,0,40,2,2,5,10,0,0,0,26,18,114,1
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,16,24,3,0,2,22,4,14,12,0,10,1,0,14,0,10,40,92,0
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,16,23,4,0,4,22,2,18,10,2,6,2,0,14,0,9,39,93,0
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,26,17,1,0,15,0,24,2,0,23,5,0,1,0,18,26,106,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,25,18,1,1,15,0,31,2,0,15,6,0,0,0,18,25,107,1
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,0,0,0,1,2,0,5,1,1,9,5,0,3,0,105,0,132,3
132,0,0,0,0,0,1,0,4,2,0,6,5,0,5,0,109,0,132,3
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,1,0,1,1,1,3,0,6,0,2,10,4,0,4,0,99,1,131,3
132,0,26,17,1,0,15,0,24,2,0,23,5,0,1,0,18,26,106,1
132,16,23,4,0,4,22,1,18,11,0,7,2,0,16,0,8,39,93,0
132,0,18,13,1,0,11,0,29,2,0,3,9,0,0,0,46,18,114,3
132,1,16,10,0,2,10,0,28,1,1,7,6,0,5,0,45,17,115,3
132,16,24,3,0,2,22,4,14,12,0,10,1,0,14,0,10,40,92,0
132,0,25,18,1,0,14,0,29,1,0,16,6,0,2,0,20,25,107,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,2,1,0,1,1,0,3,1,0,5,4,0,8,0,106,2,130,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,1,1,0,1,3,0,7,2,1,7,5,0,5,0,99,1,131,3
132,0,2,0,0,2,2,0,5,0,3,9,4,0,3,0,102,2,130,3
132,0,24,20,1,0,14,0,40,2,0,4,8,0,1,0,18,24,108,1
132,16,23,4,0,2,22,4,18,10,0,6,2,0,16,0,9,39,93,0
132,0,2,0,0,0,1,0,3,1,2,8,6,0,3,0,106,2,130,3
132,0,0,2,1,1,1,0,7,0,0,10,8,0,2,0,100,0,132,3
132,0,22,19,1,0,13,0,38,3,0,3,7,0,1,0,25,22,110,1
132,0,0,0,1,0,0,0,3,0,3,8,3,0,0,0,114,0,132,3
132,0,0,2,1,0,3,0,9,0,1,5,4,0,3,0,104,0,132,3
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,20,20,1,0,11,0,32,2,1,9,7,0,3,0,26,20,112,1
132,0,2,6,2,0,1,1,2,0,1,13,6,0,0,0,98,2,130,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,26,18,1,0,15,0,30,3,0,14,6,0,0,1,18,26,106,1
132,0,25,19,1,0,14,0,34,2,0,9,7,0,1,1,19,25,107,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,27,16,1,0,16,0,20,3,0,28,4,0,0,0,17,27,105,1
132,0,24,19,1,0,13,0,32,2,1,14,7,0,0,0,19,24,108,1
132,0,7,4,0,2,4,0,13,2,2,9,7,0,5,0,77,7,125,3
132,0,0,0,0,0,1,0,6,1,0,8,8,0,2,0,106,0,132,3
132,0,24,19,1,1,14,0,35,1,0,10,7,0,1,0,19,24,108,1
132,0,25,20,1,0,14,0,42,4,0,1,8,0,0,0,17,25,107,1
132,0,1,1,0,1,4,0,7,1,1,10,5,0,7,0,94,1,131,3
132,0,4,4,0,1,3,0,15,3,0,9,5,0,5,0,83,4,128,3
132,0,27,16,1,0,16,0,20,3,0,28,4,0,0,0,17,27,105,1
132,16,23,4,0,2,22,4,18,10,0,6,2,0,16,0,9,39,93,0
132,0,0,0,1,1,0,1,6,0,0,10,5,0,0,0,108,0,132,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,25,19,1,0,14,0,34,2,0,9,7,0,1,1,19,25,107,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,1,0,1,3,3,0,3,1,4,8,4,0,6,0,98,1,131,3
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,24,19,1,1,14,0,33,1,0,12,7,0,1,0,19,24,108,1
132,0,25,18,1,0,14,0,29,2,1,17,6,0,1,0,18,25,107,1
132,16,23,4,0,4,22,1,18,10,1,6,2,0,15,0,10,39,93,0
132,1,4,0,0,0,4,1,3,2,0,11,4,0,4,0,98,5,127,3
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,3,2,1,3,3,0,2,0,2,8,3,0,7,0,98,3,129,3
132,0,24,19,1,1,14,0,34,1,0,10,7,0,1,0,20,24,108,1
132,0,0,0,0,0,2,0,1,0,0,7,6,1,3,0,112,0,132,3
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,16,23,3,0,4,23,1,13,7,2,11,1,0,18,0,10,39,93,0
132,0,25,18,1,0,14,0,29,1,0,16,6,0,2,0,20,25,107,1
132,0,25,18,1,0,14,0,28,1,0,18,6,0,2,0,19,25,107,1
132,0,27,16,1,0,16,0,20,3,0,28,4,0,0,0,17,27,105,1
132,0,25,18,1,0,14,0,28,1,0,18,6,0,2,0,19,25,107,1
132,0,25,18,1,1,15,0,29,2,0,17,6,0,0,0,18,25,107,1
132,16,23,4,0,2,22,4,18,10,0,6,2,0,16,0,9,39,93,0
132,0,23,20,1,1,14,0,37,1,2,9,9,0,1,0,14,23,109,1
132,0,24,19,1,1,13,0,33,1,1,11,7,0,1,1,19,24,108,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,24,19,1,0,14,0,33,1,2,13,8,0,2,0,15,24,108,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,24,20,1,0,14,0,38,1,0,6,9,0,4,0,15,24,108,1
132,0,9,5,0,1,6,0,14,0,0,17,4,1,2,0,73,9,123,3
132,0,24,19,1,0,14,0,33,1,2,13,8,0,2,0,15,24,108,1
132,0,19,17,1,1,10,0,23,0,2,15,5,0,4,0,35,19,113,1
132,1,3,2,0,1,2,0,14,2,1,6,7,1,3,0,89,4,128,3
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,1,1,1,0,0,2,0,1,1,1,6,2,0,3,0,113,2,130,3
132,15,24,4,0,1,21,4,19,11,0,4,2,0,13,0,14,39,93,0
132,0,0,3,1,0,0,0,1,1,0,8,4,0,1,0,113,0,132,3
132,0,22,21,1,0,12,0,40,0,3,6,10,0,3,0,14,22,110,1
132,0,24,20,1,2,13,0,38,2,1,7,8,0,0,0,16,24,108,1
132,0,1,2,1,2,0,0,7,0,0,4,6,0,4,0,105,1,131,3
132,0,26,17,1,0,15,0,25,2,0,20,5,0,1,0,20,26,106,1
132,0,25,18,1,0,14,0,28,2,0,18,6,0,0,0,20,25,107,1
132,0,1,0,0,1,0,0,1,0,3,11,7,0,1,0,107,1,131,3
132,0,14,7,0,0,9,1,24,1,1,10,6,0,1,0,58,14,118,3
132,0,3,1,0,0,2,0,7,0,2,9,7,0,2,0,99,3,129,3
132,0,0,0,1,0,1,0,2,0,2,4,7,0,1,0,114,0,132,3
132,0,24,20,1,2,13,0,38,1,0,7,8,0,1,0,17,24,108,1
132,0,26,17,1,0,15,0,24,2,0,23,5,0,1,0,18,26,106,1
132,0,24,19,1,1,14,0,33,1,0,12,7,0,1,0,19,24,108,1
132,16,23,4,0,2,22,4,18,10,0,6,2,0,16,0,9,39,93,0
132,0,23,20,1,3,12,0,41,1,2,5,9,0,2,0,13,23,109,1
132,16,24,3,0,2,22,4,14,12,0,10,1,0,14,0,10,40,92,0
132,15,24,4,0,1,21,4,19,12,1,3,2,0,12,0,14,39,93,0
132,0,20,16,1,0,13,2,41,1,3,7,8,0,1,0,19,20,112,1
132,0,24,19,1,0,14,0,34,1,2,11,8,0,2,0,16,24,108,1
132,0,24,20,1,2,13,0,38,1,0,6,8,0,1,0,18,24,108,1
132,0,0,2,0,0,2,0,10,1,0,6,8,0,1,1,101,0,132,3
132,2,14,5,0,0,7,3,14,3,1,16,3,0,6,0,58,16,116,3
132,0,25,18,1,0,14,0,35,3,0,8,7,0,0,0,21,25,107,1
132,2,6,1,0,0,6,0,9,2,1,12,5,0,2,0,86,8,124,3
132,0,19,15,1,0,13,0,32,2,2,14,7,0,0,0,27,19,113,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,0,0,0,2,0,0,5,0,1,6,9,0,0,1,108,0,132,3
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,0,0,3,2,0,0,0,1,0,3,11,6,0,1,0,105,0,132,3
132,0,26,18,1,0,15,0,30,3,0,14,6,0,0,1,18,26,106,1
132,0,22,19,1,0,13,0,38,3,0,3,7,0,1,0,25,22,110,1
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,27,16,1,0,16,0,20,3,0,28,4,0,0,0,17,27,105,1
132,0,0,0,1,0,0,0,3,0,0,6,10,0,0,0,112,0,132,3
132,0,0,0,0,1,1,0,6,0,2,6,8,0,0,0,108,0,132,3
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,0,1,1,0,0,0,4,0,1,7,9,0,4,0,105,0,132,3
132,0,16,10,0,0,10,0,29,1,0,11,7,0,2,1,45,16,116,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,23,17,1,0,13,0,34,3,0,8,9,0,0,0,24,23,109,1
132,1,0,0,0,1,5,0,10,1,0,2,9,0,5,0,98,1,131,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,2,0,1,2,0,0,3,1,1,8,6,0,6,0,102,2,130,3
132,0,3,2,0,2,1,0,16,0,0,11,6,0,2,0,89,3,129,3
132,0,20,19,1,0,11,0,29,3,0,9,6,0,3,0,31,20,112,1
132,0,26,17,1,0,15,0,25,2,0,21,5,0,1,0,19,26,106,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,4,2,0,0,0,2,0,0,2,0,12,7,0,5,0,98,6,126,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,0,20,13,0,0,12,0,34,2,0,11,9,0,0,0,31,20,112,0
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,0,0,1,3,1,0,0,0,0,5,6,0,8,0,108,0,132,3
132,16,24,3,0,2,22,4,14,12,0,10,1,0,14,0,10,40,92,0
132,0,0,0,0,1,0,0,5,1,0,5,8,0,3,0,109,0,132,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,2,3,0,0,2,0,10,1,1,7,9,0,2,0,95,2,130,3
132,0,0,0,1,0,1,0,9,1,2,5,5,1,4,0,103,0,132,3
132,0,23,20,1,0,13,0,36,1,2,10,9,0,1,0,16,23,109,1
132,0,1,2,1,1,0,0,2,0,1,11,7,0,1,0,105,1,131,3
132,0,25,18,1,0,14,0,30,1,0,13,6,0,2,0,22,25,107,1
132,4,4,0,0,2,3,0,1,0,6,11,3,0,5,0,93,8,124,3
132,1,7,1,0,2,2,0,5,3,1,8,3,0,8,1,90,8,124,3
132,0,16,13,1,0,11,0,34,1,2,7,9,0,1,0,37,16,116,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,0,3,0,0,3,0,6,0,2,7,9,0,3,0,99,0,132,3
132,0,1,1,0,0,1,0,7,0,0,8,7,0,6,0,101,1,131,3
132,0,27,16,1,0,16,0,20,3,0,28,4,0,0,0,17,27,105,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,26,17,1,0,15,0,25,2,0,21,5,0,1,0,19,26,106,1
132,0,0,0,1,2,0,0,0,0,0,3,8,0,1,0,117,0,132,3
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,2,5,0,1,4,0,9,3,0,13,2,1,6,0,86,2,130,3
132,0,25,18,1,0,14,0,29,1,0,16,6,0,2,0,20,25,107,1
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,23,18,2,0,1,14,3,2,13,3,10,0,0,16,2,25,41,91,0
132,1,15,9,0,2,11,0,26,1,0,11,8,0,3,0,45,16,116,3
132,12,21,7,0,2,7,0,1,4,2,12,0,0,18,1,45,33,99,3
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,0,1,0,0,2,0,7,1,1,6,7,0,3,0,104,0,132,3
132,14,24,5,0,5,14,2,12,11,1,9,1,0,17,0,17,38,94,0
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,3,2,0,0,0,4,0,1,1,1,7,3,0,9,0,101,5,127,3
132,0,0,0,1,0,2,0,8,0,0,16,5,0,2,0,98,0,132,3
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,24,19,1,0,14,0,32,1,2,15,8,0,2,0,14,24,108,1
132,0,24,20,1,0,14,0,40,2,0,4,8,0,1,0,18,24,108,1
132,0,0,3,2,0,0,0,7,0,0,8,8,0,4,0,100,0,132,3
132,0,25,19,1,2,14,0,34,2,0,11,7,0,0,0,17,25,107,1
132,0,23,19,1,1,13,0,32,0,3,14,8,0,2,0,16,23,109,1
132,2,1,1,0,2,1,0,2,3,0,9,3,0,9,0,99,3,129,3
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,26,17,1,0,15,0,24,2,0,23,5,0,1,0,18,26,106,1
132,0,7,3,1,0,4,0,11,0,2,7,6,1,5,0,85,7,125,3
132,0,1,0,0,1,1,1,6,1,0,11,5,0,4,0,101,1,131,3
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
132,0,25,20,1,1,14,0,41,3,0,3,8,0,0,0,16,25,107,1
132,0,27,16,1,0,16,0,20,3,0,28,4,0,0,0,17,27,105,1
132,0,25,19,1,0,14,0,39,3,0,2,7,0,0,0,22,25,107,1
132,0,24,19,1,0,13,0,34,1,0,10,7,0,1,0,22,24,108,1
132,0,16,11,0,1,12,0,35,0,1,11,8,0,3,0,34,16,116,0
132,0,25,19,1,2,14,0,34,2,0,11,7,0,0,0,17,25,107,1
132,16,23,4,0,2,22,4,18,10,0,6,2,0,16,0,9,39,93,0
132,0,2,0,0,3,2,0,2,0,2,8,5,0,4,0,104,2,130,3
132,2,14,6,0,2,10,0,27,0,0,13,7,0,6,0,45,16,116,3
132,0,25,20,1,0,13,0,39,4,0,2,8,0,0,0,20,25,107,1
132,0,1,3,0,0,0,0,6,0,1,5,7,0,2,0,107,1,131,3
132,0,23,18,1,0,12,0,32,3,0,10,7,0,0,0,26,23,109,1
132,16,23,4,0,3,22,2,19,14,0,5,2,0,14,0,8,39,93,0
132,0,0,1,0,0,2,0,2,0,1,4,9,0,2,0,111,0,132,3
132,0,25,19,1,0,15,0,36,3,0,9,7,0,0,0,17,25,107,1
